발생일,발생시간,주야,요일,발생지_시도,발생지_시군구,기상상태,노면상태_대분류,노면상태,사고내용,사망자수,중상자수,경상자수,부상신고자수,도로종류,도로형태_대분류,도로형태,교차로형태_대분류,교차로형태,도로선형_대분류,도로선형,경도,위도
20160724,05시,야,일,서울,송파구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1116094,37.5005286
20160724,05시,야,일,충남,천안시,맑음,포장,건조,사망,1,1,0,0,시도,교차로,교차로부근,교차로,교차로 - 삼지,커브ㆍ곡각 ,평지  ,127.2434312,36.73999084
20160724,11시,주,일,강원,원주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.9621251,37.3296623
20160724,11시,주,일,경북,영천시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.8317328,36.03117951
20160724,12시,주,일,충북,음성군,맑음,포장,건조,사망,1,0,0,0,기타,교차로,교차로내,교차로,교차로 - 오지이상,직선,오르막,127.6940223,36.93513244
20160724,19시,야,일,경북,구미시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.4378088,36.09327394
20160724,21시,야,일,경기,수원시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0079255,37.29719979
20160724,21시,야,일,부산,동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,129.0347012,35.12524431
20160724,23시,야,일,서울,강동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1554882,37.55529783
20160725,07시,주,월,강원,인제군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.1890442,38.07733815
20160725,13시,주,월,경남,합천군,비,포장,젖음/습기,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.3056233,35.54995299
20160725,17시,주,월,충남,서천군,맑음,비포장,건조,사망,2,2,1,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.6826792,36.08373441
20160725,18시,야,월,전남,완도군,맑음,포장,건조,사망,2,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,126.6926548,34.29927713
20160725,21시,야,월,울산,남구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.3097752,35.51625335
20160726,05시,야,화,경기,파주시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 회전,직선,평지,126.7947728,37.79788956
20160726,06시,주,화,인천,강화군,맑음,포장,건조,사망,1,2,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.5232732,37.62924683
20160726,06시,주,화,전남,장성군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.6165205,35.23487605
20160726,11시,주,화,충남,태안군,맑음,포장,건조,사망,1,1,1,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.358223,36.49174127
20160726,14시,주,화,경기,파주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.7794958,37.76745016
20160726,15시,주,화,경기,김포시,맑음,포장,건조,사망,1,0,1,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,126.5600668,37.68078528
20160726,18시,야,화,충북,제천시,흐림,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.0962232,37.18880711
20160726,21시,야,화,경기,양주시,맑음,포장,건조,사망,1,1,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0293011,37.78425144
20160726,22시,야,화,전북,완주군,맑음,포장,건조,사망,1,0,1,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,127.0903867,35.91961394
20160727,04시,야,수,경기,고양시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.736146,37.6503668
20160727,05시,야,수,전남,순천시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.5597145,34.895021
20160727,06시,주,수,인천,연수구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6354168,37.37357365
20160727,07시,주,수,경기,평택시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 사지,직선,오르막,126.9227056,36.98457573
20160727,07시,주,수,대구,북구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,128.6144889,35.90647338
20160727,07시,주,수,충북,영동군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.9322617,36.18224558
20160727,08시,주,수,전북,순창군,맑음,포장,건조,사망,1,0,0,0,기타,교차로,교차로부근,교차로,교차로 - 삼지,직선,내리막,127.1456553,35.37449481
20160727,08시,주,수,충남,부여군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로부근,교차로,교차로 - 삼지,커브ㆍ곡각 ,내리막,127.0069567,36.25764181
20160727,10시,주,수,경북,의성군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.6758472,36.4183192
20160727,10시,주,수,전남,담양군,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.949021,35.25261701
20160727,11시,주,수,전북,익산시,비,포장,젖음/습기,사망,1,1,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.9641688,36.06131476
20160727,15시,주,수,경기,수원시,흐림,포장,건조,사망,1,1,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.9836594,37.23392682
20160727,15시,주,수,경남,창원시(통합),맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,128.62618,35.25991057
20160727,16시,주,수,충남,천안시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.3072506,36.76824647
20160728,01시,야,목,경기,용인시,맑음,포장,건조,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.0584753,37.32769482
20160728,04시,야,목,경기,동두천시,흐림,포장,젖음/습기,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0432788,37.93200325
20160728,04시,야,목,충북,청주시,흐림,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.5235986,36.69738138
20160728,05시,야,목,경북,포항시,맑음,포장,건조,사망,2,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.1405599,36.10592352
20160728,05시,야,목,대구,북구,맑음,포장,건조,사망,1,1,1,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.6130301,35.91522568
20160728,07시,주,목,충남,서산시,비,포장,젖음/습기,사망,1,1,0,0,일반국도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.5362069,36.68423382
20160728,08시,주,목,경북,포항시,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,129.3480477,36.01005365
20160728,10시,주,목,충남,부여군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7787497,36.20674562
20160728,11시,주,목,충북,충주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,교량위,교차로아님,교차로아님,직선,평지,127.7455874,37.10964541
20160728,14시,주,목,서울,노원구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,터널안,교차로아님,교차로아님,직선,평지,127.0867905,37.67558696
20160728,17시,주,목,충북,음성군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 사지,직선,내리막,127.6472475,37.10191183
20160728,18시,야,목,경북,예천군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.4990557,36.61545952
20160728,19시,야,목,서울,중랑구,흐림,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1003753,37.60163377
20160728,22시,야,목,경기,이천시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.5214198,37.23358121
20160728,23시,야,목,경북,구미시,맑음,포장,건조,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,128.2388497,36.28488245
20160729,02시,야,금,서울,강남구,맑음,포장,건조,사망,1,1,1,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.1061254,37.47559857
20160729,03시,야,금,경기,안산시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.8293349,37.31937081
20160729,04시,야,금,충남,논산시,맑음,포장,건조,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,127.2241056,36.16130491
20160729,07시,주,금,강원,강릉시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.9274897,37.7401603
20160729,10시,주,금,강원,정선군,흐림,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.6037648,37.35562039
20160729,10시,주,금,제주,서귀포시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 삼지,직선,내리막,126.3003809,33.28658193
20160729,14시,주,금,강원,동해시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,내리막,129.1101545,37.53925985
20160729,19시,야,금,서울,은평구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.9250458,37.60090084
20160729,20시,야,금,서울,강동구,비,포장,젖음/습기,사망,1,0,0,0,기타,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,127.1353148,37.55256023
20160729,22시,야,금,세종,세종시,흐림,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2903417,36.62416018
20160729,23시,야,금,서울,마포구,비,포장,젖음/습기,사망,1,0,1,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.9407705,37.54175806
20160730,01시,야,토,인천,미추홀구,비,포장,적설,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6487557,37.4591908
20160730,03시,야,토,강원,원주시,맑음,포장,건조,사망,1,1,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.777057,37.29471651
20160730,05시,야,토,경남,김해시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.8972578,35.23739232
20160730,10시,주,토,충남,천안시,맑음,포장,건조,사망,1,0,2,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1406162,36.88908869
20160730,15시,주,토,부산,동래구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,129.0960268,35.19786049
20160730,17시,주,토,충북,충주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.7826173,36.94774804
20160730,17시,주,토,충북,충주시,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,직선,내리막,127.9666295,36.90054298
20160730,20시,야,토,서울,동작구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.9225332,37.50522866
20160730,20시,야,토,서울,영등포구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9060141,37.49957638
20160730,20시,야,토,전남,순천시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,횡단보도부근,교차로아님,교차로아님,직선,평지,127.4651348,35.01306987
20160730,23시,야,토,충북,제천시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,127.9944931,37.12339043
20160731,00시,야,일,대전,동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4486651,36.33581956
20160731,00시,야,일,서울,서초구,비,포장,젖음/습기,사망,1,1,0,0,특별광역시도,기타/불명,기타/불명,교차로아님,교차로아님,직선,내리막,126.9886208,37.46182631
20160731,02시,야,일,인천,미추홀구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,내리막,126.6945699,37.4574749
20160731,06시,주,일,부산,부산진구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.0486054,35.15711068
20160731,07시,주,일,경남,창녕군,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.4082619,35.60194132
20160731,08시,주,일,전남,고흥군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2494261,34.55649198
20160731,09시,주,일,강원,강릉시,맑음,포장,건조,사망,1,0,0,0,기타,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,128.8233471,37.88634312
20160731,10시,주,일,경기,수원시,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.009404,37.29540315
20160731,10시,주,일,전북,익산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9540233,35.98843951
20160731,14시,주,일,대구,달서구,맑음,포장,건조,사망,1,0,0,1,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.5136743,35.82325302
20160731,14시,주,일,전남,함평군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.5305964,35.06789487
20160731,17시,주,일,부산,해운대구,맑음,포장,건조,사망,3,13,8,1,특별광역시도,교차로,교차로내,교차로,교차로 - 오지이상,직선,평지,129.174052,35.1720131
20160731,20시,야,일,전남,광양시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.5817249,34.9728115
20160731,22시,야,일,부산,북구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,129.003464,35.20967532
20160801,03시,야,월,강원,속초시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.5455046,38.1655431
20160801,09시,주,월,충남,논산시,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,127.0016601,36.19417778
20160801,10시,주,월,경북,성주군,맑음,포장,건조,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,128.2551852,35.91573781
20160801,14시,주,월,경기,화성시,맑음,포장,건조,사망,1,0,1,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.9365174,37.17280429
20160801,15시,주,월,경남,합천군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.1214857,35.66261116
20160801,19시,야,월,전북,익산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.0372194,36.04451611
20160801,20시,야,월,충남,홍성군,흐림,포장,건조,사망,1,1,2,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6218173,36.4948472
20160801,21시,야,월,부산,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.0181155,35.11676163
20160801,23시,야,월,경남,남해군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,횡단보도상,교차로아님,교차로아님,직선,내리막,127.895051,34.85872932
20160802,02시,야,화,제주,제주시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.2659188,33.41456104
20160802,09시,주,화,경북,의성군,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,128.3513685,36.45138223
20160802,10시,주,화,전북,장수군,맑음,포장,건조,사망,1,0,0,0,군도,기타/불명,기타/불명,교차로아님,교차로아님,기타구역,기타/서비스구역,127.5209236,35.56899862
20160802,10시,주,화,충남,서산시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.476943,36.76697864
20160802,11시,주,화,경남,진주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.111352,35.15182396
20160802,12시,주,화,부산,남구,맑음,포장,건조,사망,4,1,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,129.0837867,35.11043039
20160802,13시,주,화,전북,전주시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,127.1095658,35.83306953
20160802,14시,주,화,전남,강진군,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.7969722,34.58012827
20160802,19시,야,화,울산,울주군,비,포장,젖음/습기,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.2734507,35.41676802
20160803,05시,야,수,경기,용인시,맑음,포장,건조,사망,1,3,0,0,지방도,기타/불명,기타/불명,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,127.2323945,37.23190165
20160803,08시,주,수,서울,양천구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8367663,37.52252579
20160803,15시,주,수,전남,함평군,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,126.4652603,35.09170045
20160803,17시,주,수,경북,고령군,맑음,포장,건조,사망,1,0,0,0,기타,교차로,교차로내,교차로,교차로 - 사지,직선,평지,128.263863,35.73082878
20160803,23시,야,수,경기,고양시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8440492,37.69467635
20160803,23시,야,수,전남,영광군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,교량위,교차로아님,교차로아님,직선,평지,126.422032,35.3687183
20160804,00시,야,목,전남,장흥군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8799885,34.78362135
20160804,03시,야,목,경기,수원시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0176447,37.25052062
20160804,05시,야,목,서울,성동구,맑음,포장,건조,사망,1,1,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.0436661,37.53809937
20160804,06시,주,목,전북,전주시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.1394139,35.82128852
20160804,11시,주,목,경기,안성시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.4877441,37.10389561
20160804,11시,주,목,경기,용인시,맑음,포장,건조,사망,1,4,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,127.1335852,37.33180019
20160804,12시,주,목,경북,경주시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.2587006,35.98214497
20160804,12시,주,목,전북,군산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,126.833214,36.00297537
20160804,17시,주,목,경기,광주시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,127.2629267,37.41381347
20160804,20시,야,목,경남,밀양시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.9512906,35.46239871
20160804,22시,야,목,충북,청주시,맑음,포장,건조,사망,1,1,1,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2809043,36.63922525
20160805,02시,야,금,경북,경산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7493041,35.82421717
20160805,02시,야,금,전북,전주시,맑음,포장,건조,사망,1,0,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0713717,35.86787402
20160805,04시,야,금,광주,서구,맑음,포장,건조,사망,1,1,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.8592011,35.12123927
20160805,05시,야,금,전남,완도군,맑음,포장,건조,사망,1,1,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6437286,34.17540462
20160805,06시,주,금,경남,창녕군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,128.4730628,35.53150604
20160805,12시,주,금,강원,화천군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.6093172,38.17431009
20160805,17시,주,금,충남,태안군,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.3451004,36.52059703
20160805,20시,야,금,전남,목포시,맑음,포장,건조,사망,1,2,1,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.359044,34.75494775
20160805,21시,야,금,전남,해남군,맑음,포장,건조,사망,1,1,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6052888,34.56173099
20160806,04시,야,토,경기,김포시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6380533,37.67314307
20160806,10시,주,토,경남,창원시(통합),맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7251282,35.11298152
20160806,12시,주,토,전남,신안군,맑음,포장,건조,사망,1,1,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,125.9921842,34.6967667
20160806,13시,주,토,경기,남양주시,맑음,포장,건조,사망,1,1,7,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.3228472,37.63174159
20160806,14시,주,토,충남,부여군,맑음,포장,건조,사망,1,1,0,1,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,126.8808731,36.21346605
20160806,14시,주,토,충북,괴산군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.6326018,36.77543234
20160807,01시,야,일,대전,대덕구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4202307,36.34472022
20160807,03시,야,일,강원,횡성군,맑음,비포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.2205511,37.55060032
20160807,05시,야,일,경기,안성시,맑음,포장,건조,사망,1,1,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,127.2329713,37.01347047
20160807,06시,주,일,인천,동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.6419934,37.47331104
20160807,10시,주,일,충남,천안시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,127.2018147,36.87430284
20160807,14시,주,일,경기,파주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.8483198,37.80016278
20160807,17시,주,일,울산,울주군,맑음,포장,건조,사망,1,0,3,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.1269278,35.56408564
20160808,00시,야,월,전남,보성군,맑음,포장,건조,사망,2,1,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.3267145,34.83122965
20160808,00시,야,월,전남,해남군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6034256,34.55962521
20160808,04시,야,월,강원,원주시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,127.9440944,37.33471601
20160808,08시,주,월,경남,창원시(통합),맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,128.5635469,35.18783074
20160808,08시,주,월,서울,중랑구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.078371,37.58624334
20160808,12시,주,월,경북,영덕군,맑음,포장,건조,사망,1,1,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,129.3844675,36.41423065
20160808,13시,주,월,제주,서귀포시,맑음,포장,건조,사망,1,1,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,126.447166,33.26993648
20160808,14시,주,월,서울,노원구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.0821995,37.67125339
20160808,15시,주,월,전남,함평군,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.5518388,35.08789998
20160808,15시,주,월,전북,순창군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0128253,35.50467493
20160808,16시,주,월,강원,영월군,맑음,비포장,젖음/습기,사망,1,1,0,0,기타,기타/불명,기타/불명,교차로아님,교차로아님,기타구역,기타/서비스구역,128.4700041,37.18078753
20160808,16시,주,월,인천,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6644171,37.50601024
20160808,19시,야,월,경북,고령군,흐림,포장,젖음/습기,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.2288409,35.68197112
20160808,21시,야,월,전남,목포시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.428063,34.81304159
20160809,02시,야,화,부산,기장군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,129.2085918,35.20750376
20160809,04시,야,화,경기,평택시,맑음,포장,건조,사망,1,1,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9244135,37.04867554
